budget,movie_id,original_title,release_date,revenue,title,vote_average,vote_count,genre,return
0.0,29829,Mysterious Intruder,1946-04-11,0.0,Mysterious Intruder,4.8,5.0,Mystery,0.0
0.0,46196,Hollywood Story,1951-06-01,0.0,Hollywood Story,5.8,3.0,Crime,0.0
0.0,206099,The Iron Glove,1954-04-01,0.0,The Iron Glove,0.0,0.0,Adventure,0.0
0.0,29390,Let's Kill Uncle,1966-11-18,0.0,"Let's Kill Uncle, Before Uncle Kills Us",4.3,2.0,Thriller,0.0
0.0,29398,Project X,1968-05-01,0.0,Project X,0.0,0.0,Science Fiction,0.0
0.0,300769,Enchantment,1921-10-29,0.0,Enchantment,0.0,0.0,Comedy,0.0
0.0,365183,Killing Them Safely,2015-04-17,0.0,Killing Them Safely,4.8,5.0,Documentary,0.0
0.0,118534,A Scandal in Paris,1946-07-19,0.0,A Scandal in Paris,6.3,5.0,Comedy,0.0
0.0,369168,A Good American,2016-09-23,0.0,A Good American,7.5,2.0,Documentary,0.0
0.0,355925,Another World,2014-02-08,0.0,Another World,0.0,0.0,Not available,0.0
0.0,252674,A Second Chance,2013-01-01,0.0,A Second Chance,5.3,16.0,Not available,0.0
0.0,327674,The Invited,2010-01-01,0.0,The Invited,2.0,3.0,Horror,0.0
0.0,356300,How to Plan an Orgy in a Small Town,2015-09-19,0.0,How to Plan an Orgy in a Small Town,5.0,31.0,Comedy,0.0
0.0,101733,ゾンビアス,2011-09-24,0.0,Zombie Ass: Toilet of the Dead,3.8,16.0,Comedy,0.0
0.0,40043,Τα παιδιά του διαβόλου,1976-04-26,0.0,Island of Death,4.8,32.0,Horror,0.0
0.0,90843,২২শে শ্রাবণ,2011-09-28,0.0,Baishe Srabon,7.0,2.0,Thriller,0.0
0.0,57173,Monsterwolf,2010-10-09,0.0,Monsterwolf,3.0,7.0,TV Movie,0.0
0.0,102909,Joey,1997-12-26,0.0,Joey,4.0,1.0,Family,0.0
0.0,332748,Very Semi-Serious,2015-04-19,0.0,Very Semi-Serious,7.3,4.0,Documentary,0.0
9000000.0,301608,The Trust,2016-04-29,0.0,The Trust,4.8,159.0,Crime,0.0
0.0,131334,La maschera,1988-05-10,0.0,The Mask,8.0,2.0,Not available,0.0
0.0,173327,From Bedrooms to Billions,2014-10-03,0.0,From Bedrooms to Billions,7.1,4.0,Documentary,0.0
4000000.0,68016,Aadukalam,2011-01-14,6000000.0,Aadukalam,6.8,8.0,Action,1.5
0.0,81030,Summer Storm,1944-07-14,0.0,Summer Storm,4.7,3.0,Drama,0.0
325000.0,372226,விசாரணை,2016-02-04,1600000.0,Visaranai,8.0,8.0,Drama,4.923076923076923
0.0,166393,Burning an Illusion,1981-11-13,0.0,Burning an Illusion,0.0,0.0,Not available,0.0
0.0,297393,Dark Horse,2015-04-17,0.0,Dark Horse,3.7,23.0,Drama,0.0
0.0,290916,7.2,2014-10-16,0.0,7.2,0.0,0.0,Not available,0.0
0.0,376570,Hush,2016-03-12,0.0,Hush,6.9,834.0,Horror,0.0
0.0,121983,Free Angela and All Political Prisoners,2012-09-09,0.0,Free Angela and All Political Prisoners,6.6,12.0,Documentary,0.0
0.0,285869,Wet Bum,2014-09-07,0.0,Wet Bum,0.0,0.0,Drama,0.0
1500000.0,32202,Hey Good Lookin',1982-10-01,0.0,Hey Good Lookin',6.8,7.0,Animation,0.0
0.0,308063,The Visit,2015-01-26,0.0,The Visit: An Alien Encounter,5.7,6.0,Documentary,0.0
0.0,277690,Yasmine,2014-07-09,0.0,Yasmine,0.0,0.0,Action,0.0
0.0,61908,Canon City,1948-06-30,0.0,Canon City,5.1,6.0,Action,0.0
0.0,42362,From Hand to Mouth,1919-12-28,0.0,From Hand to Mouth,7.1,4.0,Comedy,0.0
1500000.0,343112,Man Vs.,2015-06-02,0.0,Man Vs.,5.4,12.0,Thriller,0.0
2100000.0,374465,L'avenir,2016-03-16,282382.0,Things to Come,6.5,70.0,Drama,0.13446761904761906
0.0,318553,Sugar Daddies,2014-12-23,0.0,Sugar Daddies,4.8,11.0,Drama,0.0
0.0,237811,Lanse Gutou,2013-11-13,0.0,Blue Sky Bones,6.9,4.0,Not available,0.0
3000.0,15803,Multi-Facial,1995-01-01,0.0,Multi-Facial,5.9,7.0,Drama,0.0
0.0,130269,Cien niños esperando un tren,1988-01-01,0.0,Cien niños esperando un tren,7.6,5.0,Not available,0.0
0.0,144651,Vormittagsspuk,1928-07-14,0.0,Ghosts Before Breakfast,7.0,9.0,Documentary,0.0
0.0,113217,Out of Sync,2000-07-12,0.0,Out of Sync,0.0,0.0,Drama,0.0
0.0,57656,Dangerous Days: Making Blade Runner,2007-12-18,0.0,Dangerous Days: Making Blade Runner,8.2,17.0,Documentary,0.0
0.0,18597,Jimmy Carr: Live,2004-11-08,0.0,Jimmy Carr: Live,7.3,8.0,Comedy,0.0
0.0,19499,Jimmy Carr: Stand Up,2005-01-01,0.0,Jimmy Carr: Stand Up,7.0,10.0,Comedy,0.0
0.0,15372,Jimmy Carr: Comedian,2007-11-05,0.0,Jimmy Carr: Comedian,7.4,9.0,Comedy,0.0
0.0,15429,Jimmy Carr: In Concert,2008-11-03,0.0,Jimmy Carr: In Concert,8.7,7.0,Comedy,0.0
0.0,24784,Jimmy Carr: Telling Jokes,2009-11-02,0.0,Jimmy Carr: Telling Jokes,7.7,10.0,Comedy,0.0
0.0,49381,Jimmy Carr: Making People Laugh,2010-11-08,0.0,Jimmy Carr: Making People Laugh,7.1,9.0,Comedy,0.0
0.0,79483,Jimmy Carr: Being Funny,2011-11-21,0.0,Jimmy Carr: Being Funny,6.9,8.0,Comedy,0.0
0.0,238177,Jimmy Carr: Laughing and Joking,2013-11-17,0.0,Jimmy Carr: Laughing and Joking,8.0,3.0,Comedy,0.0
0.0,204344,Internet Story,2010-01-01,0.0,Internet Story,8.2,3.0,Animation,0.0
0.0,200558,Kara,2012-05-08,0.0,Kara,5.3,2.0,Drama,0.0
0.0,26768,Baby Love,1968-09-01,0.0,Baby Love,5.6,4.0,Drama,0.0
1000000.0,354924,The Dead Room,2015-10-01,0.0,The Dead Room,4.8,39.0,Horror,0.0
0.0,254439,O Candidato Honesto,2014-09-05,0.0,O Candidato Honesto,5.7,37.0,Comedy,0.0
0.0,96186,Le Magicien,1898-01-01,0.0,The Magician,6.4,7.0,Fantasy,0.0
0.0,52854,Jiang tou,1975-10-02,0.0,Black Magic,5.7,8.0,Horror,0.0
0.0,227077,A tolonc,1915-03-20,0.0,The Undesirable,0.0,0.0,Romance,0.0
0.0,348390,Confirmation,2016-04-16,0.0,Confirmation,6.9,56.0,Drama,0.0
0.0,235046,Darkroom,2013-03-10,0.0,Darkroom,4.2,13.0,Thriller,0.0
18.0,301056,Enchanted Kingdom,2014-03-25,0.0,Enchanted Kingdom,5.1,13.0,Documentary,0.0
0.0,67174,Exodus: Tales from the Enchanted Kingdom,2005-12-25,0.0,Exodus: Tales from the Enchanted Kingdom,3.5,2.0,Action,0.0
0.0,99374,Honeymoon Hotel,1964-06-03,0.0,Honeymoon Hotel,0.0,0.0,Comedy,0.0
0.0,166660,Jurassic Attack,2012-02-22,0.0,Jurassic Attack,3.1,14.0,Action,0.0
0.0,255388,Man Alive,1945-11-16,0.0,Man Alive,5.5,1.0,Comedy,0.0
0.0,56078,Vabank II,1984-05-06,0.0,Vabank II,7.1,8.0,Comedy,0.0
0.0,51505,The Christmas Hope,2009-12-13,0.0,The Christmas Hope,6.7,6.0,Family,0.0
0.0,244852,Poseidon Rex,2014-04-18,0.0,Poseidon Rex,3.4,14.0,Action,0.0
0.0,270909,Refugiado,2014-05-18,0.0,Refugiado,6.0,3.0,Drama,0.0
0.0,117023,Sharkman,2001-01-01,0.0,Sharkman,2.0,1.0,Horror,0.0
0.0,322746,Sweet Micky for President,2015-01-23,0.0,Sweet Micky for President,0.0,0.0,Documentary,0.0
0.0,101320,The Spiral Staircase,2000-04-02,0.0,The Spiral Staircase,4.0,1.0,Not available,0.0
0.0,67021,Xiao nian Su Qi Er,1985-01-01,0.0,The Young Vagabond,5.4,4.0,Action,0.0
0.0,217324,Trail Guide,1952-02-15,0.0,Trail Guide,0.0,0.0,Western,0.0
0.0,377170,Trailin' West,1936-09-04,0.0,Trailin' West,0.0,0.0,Western,0.0
0.0,130098,Treachery Rides the Range,1936-05-02,0.0,Treachery Rides the Range,0.0,0.0,Music,0.0
0.0,53421,Triple Trouble,1918-08-11,0.0,Triple Trouble,4.8,5.0,Comedy,0.0
0.0,364810,Bộ Ba Rắc Rối,2015-05-15,0.0,Triple Troubles,0.0,0.0,Comedy,0.0
0.0,85613,Kentucky Kernels,1934-11-02,0.0,Kentucky Kernels,9.0,1.0,Comedy,0.0
0.0,110282,A Way of Life,2004-11-12,0.0,A Way of Life,8.0,2.0,Not available,0.0
0.0,341366,Sherpa,2015-06-07,0.0,Sherpa,7.4,12.0,Adventure,0.0
0.0,352372,Darling,2015-09-24,0.0,Darling,5.3,19.0,Horror,0.0
0.0,39857,八仙飯店之人肉叉燒飽,1993-05-13,0.0,The Untold Story,6.7,20.0,Comedy,0.0
0.0,339994,The Good Neighbor,2016-09-16,0.0,The Good Neighbor,6.2,116.0,Drama,0.0
0.0,194853,Os Fuzis,1964-06-25,0.0,The Guns,5.0,1.0,Drama,0.0
0.0,178032,"Lúcio Flávio, o Passageiro da Agonia",1977-02-01,0.0,"Lúcio Flávio, o Passageiro da Agonia",7.5,3.0,Not available,0.0
0.0,146904,"Rio, Zona Norte",1957-08-26,0.0,"Rio, Zona Norte",5.0,1.0,Not available,0.0
0.0,146075,"Rio, 40 graus",1955-08-24,0.0,Rio 100 Degrees F.,3.0,2.0,Drama,0.0
0.0,86234,O Amuleto de Ogum,1974-05-21,0.0,The Amulet of Ogum,4.0,2.0,Drama,0.0
0.0,135335,母を恋はずや,1934-05-11,0.0,A Mother Should Be Loved,0.0,0.0,Not available,0.0
0.0,19509,All The Days Before Tomorrow,2007-04-01,0.0,All The Days Before Tomorrow,0.0,0.0,Comedy,0.0
0.0,297421,Des hommes et de la guerre,2014-10-22,0.0,Of Men and War,6.5,2.0,Documentary,0.0
7000000.0,170194,Riddle,2013-01-10,0.0,Riddle,4.3,23.0,Mystery,0.0
0.0,153161,Young Dr. Kildare,1938-10-14,0.0,Young Dr. Kildare,5.7,3.0,Drama,0.0
0.0,153165,Dr. Kildare's Strange Case,1940-04-12,0.0,Dr. Kildare's Strange Case,6.0,1.0,Drama,0.0
0.0,85540,Dr. Kildare Goes Home,1940-09-06,0.0,Dr. Kildare Goes Home,6.5,1.0,Drama,0.0
0.0,153169,Dr. Kildare's Victory,1942-02-04,0.0,Dr. Kildare's Victory,4.5,2.0,Drama,0.0
0.0,336121,Girl on the Edge,2015-02-23,0.0,Girl on the Edge,5.4,16.0,Drama,0.0
0.0,80094,Hra o jablko,1977-01-16,0.0,The Apple Game,5.0,1.0,Comedy,0.0
5070773.0,335578,Under sandet,2015-12-03,0.0,Land of Mine,7.8,283.0,Drama,0.0
0.0,342165,Too Late,2016-03-25,7000.0,Too Late,7.5,16.0,Drama,0.0
0.0,117483,Panny z Wilka,1979-09-04,0.0,Young Girls of Wilko,7.4,4.0,Drama,0.0
0.0,392418,The Cheerleader Murders,2017-03-17,0.0,The Cheerleader Murders,4.0,2.0,TV Movie,0.0
0.0,197175,Rio das Mortes,1971-02-15,0.0,Rio das Mortes,6.7,3.0,Comedy,0.0
0.0,355230,In Jackson Heights,2015-09-04,0.0,In Jackson Heights,8.5,2.0,Documentary,0.0
0.0,332739,In Transit,2015-04-16,0.0,In Transit,0.0,0.0,Documentary,0.0
0.0,317954,City of Gold,2016-03-11,0.0,City of Gold,5.7,13.0,Documentary,0.0
0.0,107641,鬼龍院花子の生涯,1982-06-05,0.0,Onimasa: A Japanese Godfather,8.5,2.0,Action,0.0
0.0,122270,Die Niklashauser Fart,1970-10-26,0.0,The Niklashausen Journey,8.0,2.0,Drama,0.0
0.0,3102,Мой сводный брат Франкенштейн,2005-03-13,0.0,My Step Brother Frankenstein,3.3,3.0,Drama,0.0
0.0,62729,Дневник его жены,2000-06-06,0.0,His Wife's Diary,4.5,5.0,Drama,0.0
0.0,193899,The Burglar’s Dilemma,1912-12-16,0.0,The Burglar’s Dilemma,5.0,1.0,Not available,0.0
0.0,128671,The New York Hat,1912-12-05,0.0,The New York Hat,5.5,4.0,Not available,0.0
0.0,191068,The Painted Lady,1912-11-24,0.0,The Painted Lady,6.0,3.0,Drama,0.0
0.0,190883,The Miser's Heart,1911-11-20,0.0,The Miser's Heart,6.0,2.0,Not available,0.0
0.0,191427,The House of Darkness,1913-05-10,0.0,The House of Darkness,4.3,3.0,Not available,0.0
0.0,116857,Death's Marathon,1913-01-01,0.0,Death's Marathon,6.3,6.0,Not available,0.0
0.0,125673,The Battle at Elderbush Gulch,1913-01-01,0.0,The Battle at Elderbush Gulch,6.0,2.0,Action,0.0
0.0,261684,This Side of Heaven,1934-02-02,0.0,This Side of Heaven,3.5,2.0,Drama,0.0
0.0,126418,Should Ladies Behave,1933-12-01,0.0,Should Ladies Behave,0.0,0.0,Comedy,0.0
0.0,230284,One Man's Journey,1933-08-31,0.0,One Man's Journey,10.0,1.0,Drama,0.0
0.0,184824,Sweepings,1933-04-14,0.0,Sweepings,0.0,0.0,Drama,0.0
0.0,182899,The Voice of Bugle Ann,1936-02-15,0.0,The Voice of Bugle Ann,7.0,1.0,Drama,0.0
0.0,183827,The Bad Man,1941-03-28,0.0,The Bad Man,0.0,0.0,Comedy,0.0
0.0,335498,The Penalty,1941-03-13,0.0,The Penalty,0.0,0.0,Drama,0.0
0.0,255733,Our Mr. Sun,1956-11-19,0.0,Our Mr. Sun,0.0,0.0,Not available,0.0
0.0,101715,Unguarded,2011-11-01,0.0,Unguarded,9.5,1.0,Not available,0.0
0.0,112558,The Young Stranger,1957-02-01,0.0,The Young Stranger,5.0,1.0,Drama,0.0
0.0,356090,2 Nights Till Morning,2015-08-31,0.0,2 Nights Till Morning,7.5,4.0,Romance,0.0
0.0,290188,The Brittany Murphy Story,2014-09-06,0.0,The Brittany Murphy Story,4.4,10.0,Drama,0.0
0.0,87992,Där vi en gång gått,2010-10-28,0.0,Where Once We Walked,3.5,2.0,History,0.0
0.0,54440,The Education of Sonny Carson,1974-07-17,0.0,The Education of Sonny Carson,7.3,2.0,Drama,0.0
0.0,340187,Uncaged,2016-02-06,0.0,Uncaged,3.8,13.0,Horror,0.0
0.0,328594,The Birth of Saké,2016-03-18,0.0,The Birth of Saké,7.4,14.0,Documentary,0.0
0.0,298032,VANish,2015-02-24,0.0,VANish,4.5,23.0,Crime,0.0
0.0,96767,Mrs. 'Arris Goes to Paris,1992-12-27,0.0,Mrs. 'Arris Goes to Paris,9.0,1.0,Drama,0.0
0.0,169496,Kitchen,1965-01-01,0.0,Kitchen,7.0,1.0,Not available,0.0
0.0,347097,Observance,2016-04-03,0.0,Observance,5.4,12.0,Thriller,0.0
0.0,47851,Пять вечеров,1978-12-04,0.0,Five Evenings,4.6,7.0,Drama,0.0
0.0,333356,What Our Fathers Did: A Nazi Legacy,2015-04-19,0.0,What Our Fathers Did: A Nazi Legacy,6.3,8.0,Documentary,0.0
0.0,324320,Theory of Obscurity: A Film About the Residents,2015-03-14,0.0,Theory of Obscurity: A Film About the Residents,6.9,4.0,Documentary,0.0
0.0,71336,Комиссар,1967-06-06,0.0,The Commissar,6.4,7.0,Drama,0.0
0.0,23154,劇場版「空の境界」第四章 伽藍の洞,2008-05-24,0.0,The Garden of Sinners - Chapter 4: The Hollow Shrine,7.2,14.0,Animation,0.0
0.0,212156,劇場版「空の境界」未来福音,2013-09-28,0.0,The Garden of Sinners: Future Gospel,7.2,12.0,Animation,0.0
0.0,100288,Il sole nero,2007-06-15,0.0,Black Sun,4.5,1.0,Drama,0.0
0.0,168976,Dotkniecie reki,1992-09-30,0.0,The Silent Touch,0.0,0.0,Not available,0.0
0.0,29009,O Coronel e o Lobisomem,2005-10-01,0.0,O Coronel e o Lobisomem,6.3,8.0,Comedy,0.0
5000000.0,23854,Besouro,2009-10-30,0.0,The Assailant,5.4,11.0,Drama,0.0
0.0,62132,Blood Diner,1987-07-24,0.0,Blood Diner,5.3,26.0,Horror,0.0
0.0,75537,Son of Sam,2008-09-06,0.0,Son of Sam,1.5,2.0,Drama,0.0
0.0,333123,Jackrabbit,2015-04-18,0.0,Jackrabbit,3.8,4.0,Drama,0.0
32000000.0,39899,Turkey Shoot,1982-03-25,0.0,Turkey Shoot,5.8,29.0,Horror,0.0
0.0,3941,Blondie Goes Latin,1941-02-27,0.0,Blondie Goes Latin,8.0,3.0,Comedy,0.0
0.0,297063,Svens Geheimnis,1995-09-26,0.0,Sven's Secret,0.0,0.0,Drama,0.0
16000000.0,377985,Fan,2016-04-15,29251596.0,Fan,6.2,73.0,Action,1.82822475
0.0,1659,Texas - Doc Snyder hält die Welt in Atem,1993-01-01,0.0,Texas - Doc Snyder hält die Welt in Atem,6.3,12.0,Comedy,0.0
0.0,1652,00 Schneider - Jagd auf Nihil Baxter,1994-12-21,0.0,00 Schneider - Jagd auf Nihil Baxter,6.5,16.0,Comedy,0.0
0.0,1655,Praxis Dr. Hasenbein,1997-01-30,0.0,Praxis Dr. Hasenbein,7.0,8.0,Comedy,0.0
0.0,38243,Fatty Finn,1980-12-18,0.0,Fatty Finn,6.7,3.0,Family,0.0
0.0,279090,"Ich Chef, Du Turnschuh",1998-09-26,0.0,"Ich Chef, Du Turnschuh",7.0,1.0,Comedy,0.0
0.0,348025,Belles Familles,2015-10-14,0.0,Families,5.0,26.0,Comedy,0.0
1800000.0,56948,Máncora,2008-09-02,0.0,Máncora,5.8,6.0,Drama,0.0
0.0,353326,The Man Who Knew Infinity,2016-04-08,11472454.0,The Man Who Knew Infinity,7.2,314.0,Drama,0.0
0.0,361841,Tjuvheder,2015-10-16,0.0,Drifters,8.0,4.0,Crime,0.0
0.0,24450,Pretty Ugly People,2009-09-18,0.0,Pretty Ugly People,4.1,12.0,Comedy,0.0
0.0,318054,No Men Beyond This Point,2015-01-27,0.0,No Men Beyond This Point,6.3,8.0,Drama,0.0
0.0,366901,Despite the Falling Snow,2016-01-29,0.0,Despite the Falling Snow,4.7,16.0,Drama,0.0
0.0,161143,Madly Madagascar,2013-01-29,0.0,Madly Madagascar,5.9,39.0,Animation,0.0
0.0,85693,Hammy's Boomerang Adventure,2006-10-17,0.0,Hammy's Boomerang Adventure,5.9,13.0,Comedy,0.0
0.0,118251,First Flight,2006-03-12,0.0,First Flight,5.8,10.0,Animation,0.0
0.0,385750,Folk Hero & Funny Guy,2016-04-16,0.0,Folk Hero & Funny Guy,5.5,2.0,Comedy,0.0
0.0,385738,Dreamland,2016-04-14,0.0,Dreamland,7.3,3.0,Romance,0.0
0.0,305342,Dean,2017-06-02,0.0,Dean,7.7,6.0,Comedy,0.0
0.0,333092,Come Down Molly,2015-04-16,0.0,Come Down Molly,0.0,0.0,Drama,0.0
0.0,58032,Dial H-I-S-T-O-R-Y,1997-01-01,0.0,Dial H-I-S-T-O-R-Y,0.0,0.0,Documentary,0.0
0.0,77786,Das Netz,2003-10-01,0.0,The Net,0.0,0.0,Documentary,0.0
0.0,102039,Mock Up on Mu,2008-01-14,0.0,Mock Up on Mu,8.0,2.0,Comedy,0.0
0.0,19459,Tribulation 99: Alien Anomalies Under America,1992-04-27,0.0,Tribulation 99: Alien Anomalies Under America,5.0,1.0,Comedy,0.0
0.0,9657,Otto - Der Film,1985-07-19,0.0,Otto - The Movie,6.4,23.0,Comedy,0.0
0.0,9252,Otto - Der Neue Film,1987-07-16,0.0,Otto - The New Movie,4.5,11.0,Comedy,0.0
0.0,9379,Otto - Der Außerfriesische,1989-07-12,0.0,Otto - The Alien from East Frisia,5.0,14.0,Comedy,0.0
0.0,36137,Nordsee ist Mordsee,1976-04-02,0.0,Nordsee ist Mordsee,7.5,4.0,Drama,0.0
0.0,345874,Stealing Cars,2016-04-05,0.0,Stealing Cars,6.4,15.0,Drama,0.0
0.0,165463,Svećenikova djeca,2013-01-02,0.0,The Priest's Children,6.0,16.0,Comedy,0.0
0.0,56429,Up from the Depths,1979-06-01,0.0,Up from the Depths,3.3,3.0,Horror,0.0
0.0,239091,Forbidden Island,1959-03-01,0.0,Forbidden Island,0.0,0.0,Not available,0.0
0.0,45232,Eat My Dust,1976-04-01,0.0,Eat My Dust,5.8,6.0,Action,0.0
0.0,7237,Wizards of the Lost Kingdom II,1989-03-01,0.0,Wizards of the Lost Kingdom II,2.5,2.0,Action,0.0
0.0,62880,Smokey Bites the Dust,1981-10-01,0.0,Smokey Bites the Dust,7.0,1.0,Action,0.0
0.0,332283,Mary Shelley,2018-04-25,0.0,Mary Shelley,0.0,1.0,Drama,0.0
0.0,103073,अर्ध सत्य,1983-08-19,0.0,Ardh Satya,6.7,5.0,Drama,0.0
0.0,58792,BreadCrumbs,2011-01-25,0.0,BreadCrumbs,3.0,13.0,Horror,0.0
0.0,375572,Veloce come il vento,2016-04-07,0.0,Italian Race,7.7,187.0,Drama,0.0
0.0,51393,백야행 - 하얀 어둠 속을 걷다,2009-11-19,0.0,White Night,5.8,12.0,Foreign,0.0
0.0,102444,Welcome to Blood City,1977-08-23,0.0,Welcome to Blood City,6.0,1.0,Science Fiction,0.0
0.0,114394,The Lonely Lady,1983-10-02,1.0,The Lonely Lady,4.0,2.0,Drama,0.0
0.0,168616,Tumult,2012-06-29,0.0,Tumult,5.7,5.0,Not available,0.0
0.0,37048,劇場版 機動戦士ガンダム00 -A wakening of the Trailblazer-,2010-09-18,0.0,Mobile Suit Gundam 00: A Wakening of the Trailblazer,6.6,10.0,Action,0.0
0.0,60964,劇場版 マクロスF 恋離飛翼 ～サヨナラノツバサ～,2011-02-26,0.0,Macross Frontier: The Wings of Goodbye,5.8,3.0,Action,0.0
27000000.0,303858,Money Monster,2016-05-12,93282604.0,Money Monster,6.5,1096.0,Thriller,3.4549112592592595
0.0,106729,Natural Enemies,1979-11-01,0.0,Natural Enemies,0.0,0.0,Drama,0.0
0.0,47747,劇場版「空の境界」終章 空の境界,2011-02-02,0.0,The Garden of Sinners: Epilogue,6.3,5.0,Mystery,0.0
0.0,363354,図書館戦争 THE LAST MISSION,2015-10-05,0.0,Library Wars: The Last Mission,0.0,0.0,Romance,0.0
0.0,229113,清須会議,2013-11-09,0.0,The Kiyosu Conference,6.3,8.0,Comedy,0.0
0.0,138827,贖罪,2012-01-07,0.0,Penance,7.3,6.0,Drama,0.0
0.0,28452,"Slugs, muerte viscosa",1988-02-05,0.0,Slugs,4.9,31.0,Horror,0.0
0.0,34036,Imagining Argentina,2003-09-13,0.0,Imagining Argentina,4.8,8.0,Drama,0.0
700000.0,82394,Swiss Miss,1938-05-20,0.0,Swiss Miss,6.1,17.0,Comedy,0.0
0.0,16916,Un novio para mi mujer,2008-08-14,0.0,A Boyfriend for My Wife,6.2,18.0,Romance,0.0
30000000.0,322240,Nine Lives,2016-08-03,57814445.0,Nine Lives,5.5,289.0,Fantasy,1.9271481666666668
7500000.0,84907,Playback,2012-03-09,0.0,Playback,3.7,40.0,Horror,0.0
0.0,98959,El juego de la verdad,2004-09-24,0.0,The game of truth,6.0,2.0,Drama,0.0
0.0,51298,Disney's Very Merry Christmas Sing Along Songs,2002-11-05,0.0,Disney's Very Merry Christmas Sing Along Songs,7.1,6.0,Music,0.0
0.0,83266,"No sos vos, soy yo",2004-10-28,0.0,"It's Not You, It's Me",7.2,5.0,Romance,0.0
0.0,38995,Café solo o con ellas,2007-06-19,0.0,Café solo o con ellas,4.8,5.0,Comedy,0.0
0.0,343042,Baraka à Beyrouth,1972-10-06,0.0,Embassy,0.0,0.0,Not available,0.0
0.0,206630,"Scream, Pretty Peggy",1973-11-24,0.0,"Scream, Pretty Peggy",7.7,3.0,Drama,0.0
0.0,202637,A Cry in the Wilderness,1974-03-26,0.0,A Cry in the Wilderness,0.0,0.0,Thriller,0.0
0.0,39704,KISS Meets the Phantom of the Park,1978-10-28,0.0,KISS Meets the Phantom of the Park,4.4,16.0,Music,0.0
0.0,89458,Kureyon Shin-chan ankoku tamatama daitsuiseki,1997-04-19,0.0,Crayon Shin-chan: Pursuit of the Balls of Darkness,6.0,5.0,Animation,0.0
0.0,145689,Atlantic Records: The House That Ahmet Built,2007-05-02,0.0,Atlantic Records: The House That Ahmet Built,7.0,2.0,Not available,0.0
2000000.0,50025,Kolpaçino,2009-11-29,0.0,Kolpaçino,6.3,3.0,Action,0.0
0.0,356298,Don't Think Twice,2016-07-22,4417667.0,Don't Think Twice,6.4,161.0,Comedy,0.0
20000000.0,326423,Barbershop: The Next Cut,2016-04-15,55030051.0,Barbershop: The Next Cut,6.2,171.0,Comedy,2.75150255
0.0,362478,The Preppie Connection,2016-03-18,0.0,The Preppie Connection,7.1,29.0,Drama,0.0
10000000.0,330483,The Choice,2016-02-04,18730891.0,The Choice,6.7,527.0,Drama,1.8730891
0.0,205588,Our Kind of Traitor,2016-05-05,9930095.0,Our Kind of Traitor,6.0,162.0,Thriller,0.0
0.0,357125,The Sixties,2013-06-14,0.0,The Sixties,6.8,4.0,Not available,0.0
0.0,44698,The Evil,1978-05-05,0.0,The Evil,5.9,10.0,Thriller,0.0
0.0,99846,Moonshine County Express,1977-06-01,0.0,Moonshine County Express,0.0,0.0,Action,0.0
0.0,31124,Five the Hard Way,1969-05-01,0.0,Five the Hard Way,1.0,6.0,Action,0.0
0.0,28757,The Swinging Barmaids,1975-07-15,0.0,The Swinging Barmaids,5.0,1.0,Drama,0.0
0.0,378483,Suntan,2016-03-31,0.0,Suntan,6.1,10.0,Comedy,0.0
0.0,158947,Môj pes Killer,2013-04-11,0.0,My Dog Killer,6.0,4.0,Drama,0.0
0.0,391899,Hannibal Buress: Hannibal Takes Edinburgh,2016-04-08,0.0,Hannibal Buress: Hannibal Takes Edinburgh,6.5,4.0,Not available,0.0
200000000.0,127380,Finding Dory,2016-06-16,1028570889.0,Finding Dory,6.8,4333.0,Adventure,5.142854445
1.0,35759,My Super Psycho Sweet 16,2009-10-23,0.0,My Super Psycho Sweet 16,6.2,14.0,Horror,0.0
0.0,53999,My Super Psycho Sweet 16: Part 2,2010-10-22,0.0,My Super Psycho Sweet 16: Part 2,6.1,10.0,Not available,0.0
0.0,140652,My Super Psycho Sweet 16: Part 3,2012-03-13,0.0,My Super Psycho Sweet 16: Part 3,5.5,11.0,Not available,0.0
0.0,320639,All About E,2015-02-21,0.0,All About E,4.9,10.0,Romance,0.0
0.0,220515,Queenie in Love,2001-09-11,0.0,Queenie in Love,0.0,0.0,Not available,0.0
0.0,142611,"Houston, We Have a Problem!",2016-05-05,0.0,"Houston, We Have a Problem!",8.7,9.0,Documentary,0.0
0.0,113347,A Drummer's Dream,2010-01-01,0.0,A Drummer's Dream,8.0,2.0,Music,0.0
29000000.0,323676,The Boss,2016-04-07,78636257.0,The Boss,5.5,441.0,Comedy,2.7115950689655173
0.0,99513,줄탁동시,2012-03-12,0.0,Stateless Things,6.5,2.0,Not available,0.0
0.0,381341,Perfetti sconosciuti,2016-02-11,0.0,Perfect Strangers,7.8,803.0,Comedy,0.0
0.0,384254,The Cockroach That Ate Cincinnati,1996-09-08,0.0,The Cockroach That Ate Cincinnati,0.0,0.0,Not available,0.0
0.0,79594,Шестой,1981-12-18,0.0,The Sixth,6.5,2.0,Drama,0.0
20000000.0,333669,Bastille Day,2016-04-22,14397593.0,Bastille Day,6.0,378.0,Action,0.71987965
0.0,387252,காதலும் கடந்து போகும்,2016-03-11,0.0,Kadhalum Kadanthu Pogum,7.9,6.0,Comedy,0.0
12000000.0,137400,痞子英雄：全面開戰,2012-01-13,0.0,Black & White: The Dawn of Assault,6.6,8.0,Comedy,0.0
